"","id","attack","health","cost","name","rarity","set","type","collectible","text","race","spellDamage","durability","overload","cardClass","patch_num","meta1","meta2","meta3","meta4","meta5","meta6","meta7","meta8","meta_num","how","what","invariate","atk_over_hp","has_power"
"4744","CFM_063",4,4,4,"Kooky Chemist","COMMON","GADGZ","MINION",TRUE,"<b>Battlecry:</b> Swap the Attack and Health of a minion.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry",NA,NA,"EQUAL","Other"
"4745","NEW1_022",3,3,4,"Dread Corsair","COMMON","EXPERT1","MINION",TRUE,"<b>Taunt</b>
Costs (1) less per Attack of your weapon.","PIRATE",NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Taunt","EQUAL","Other"
"4746","AT_093",2,6,4,"Frigid Snobold","COMMON","TGT","MINION",TRUE,"<b>Spell Damage +1</b>",NA,1,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"ATK<HP","Other"
"4747","CS2_226",4,4,5,"Frostwolf Warlord","COMMON","CORE","MINION",TRUE,"<b>Battlecry:</b> Gain +1/+1 for each other friendly minion on the battlefield.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry","Gain",NA,"EQUAL","Other"
"4748","EX1_606",NA,NA,3,"Shield Block","COMMON","CORE","SPELL",TRUE,"Gain 5 Armor.
Draw a card.",NA,NA,NA,NA,"WARRIOR","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Draw & Gain",NA,NA,"Other"
"4749","EX1_316",NA,NA,1,"Power Overwhelming","COMMON","EXPERT1","SPELL",TRUE,"Give a friendly minion +4/+4 until end of turn. Then, it dies. Horribly.",NA,NA,NA,NA,"WARLOCK","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Give",NA,NA,"Other"
"4750","OG_334",3,6,4,"Hooded Acolyte","COMMON","OG","MINION",TRUE,"Whenever a character is healed, give your
C'Thun +1/+1 <i>(wherever it is).</i>",NA,NA,NA,NA,"PRIEST","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Multi_Trigger","Give",NA,"ATK<HP","Other"
"4751","EX1_360",NA,NA,1,"Humility","COMMON","CORE","SPELL",TRUE,"Change a minion's Attack to 1.",NA,NA,NA,NA,"PALADIN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,NA,"Other"
"4752","OG_114",NA,NA,0,"Forbidden Ritual","RARE","OG","SPELL",TRUE,"Spend all your Mana. Summon that many 1/1 Tentacles.",NA,NA,NA,NA,"WARLOCK","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Summon",NA,NA,"Other"
"4753","CFM_614",NA,NA,1,"Mark of the Lotus","COMMON","GADGZ","SPELL",TRUE,"Give your minions +1/+1.",NA,NA,NA,NA,"DRUID","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Give",NA,NA,"Other"
"4754","BRM_013",NA,NA,2,"Quick Shot","COMMON","BRM","SPELL",TRUE,"Deal $3 damage.
If your hand is empty, draw a card.",NA,NA,NA,NA,"HUNTER","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,"Draw & Deal",NA,NA,"Other"
"4755","AT_125",10,10,9,"Icehowl","LEGENDARY","TGT","MINION",TRUE,"<b>Charge</b>
Can't attack heroes.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,NA,"Charge","EQUAL","Other"
"4756","CFM_753",1,1,2,"Grimestreet Outfitter","COMMON","GADGZ","MINION",TRUE,"<b>Battlecry:</b> Give all minions in your hand +1/+1.",NA,NA,NA,NA,"PALADIN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Give",NA,"EQUAL","Other"
"4757","OG_116",NA,NA,3,"Spreading Madness","RARE","OG","SPELL",TRUE,"Deal $9 damage randomly split among ALL characters.",NA,NA,NA,NA,"WARLOCK","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Deal",NA,NA,"Other"
"4758","CS2_147",2,4,4,"Gnomish Inventor","COMMON","CORE","MINION",TRUE,"<b>Battlecry:</b> Draw a card.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry","Draw",NA,"ATK<HP","Other"
"4759","OG_326",4,1,2,"Duskboar","COMMON","OG","MINION",TRUE,NA,"BEAST",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"ATK>HP",NA
"4760","OG_239",NA,NA,10,"DOOM!","EPIC","OG","SPELL",TRUE,"Destroy all minions. Draw a card for each.",NA,NA,NA,NA,"WARLOCK","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Draw & Destroy",NA,NA,"Other"
"4761","AT_046",3,2,3,"Tuskarr Totemic","COMMON","TGT","MINION",TRUE,"<b>Battlecry:</b> Summon a random basic Totem.",NA,NA,NA,NA,"SHAMAN","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Summon",NA,"ATK>HP","Other"
"4762","AT_035",NA,NA,3,"Beneath the Grounds","EPIC","TGT","SPELL",TRUE,"Shuffle 3 Ambushes into your opponent's deck. When drawn, you summon a 4/4 Nerubian.",NA,NA,NA,NA,"ROGUE","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","One_or_More_Trigger","Summon & Add",NA,NA,"Other"
"4763","CS2_171",1,1,1,"Stonetusk Boar","FREE","CORE","MINION",TRUE,"<b>Charge</b>","BEAST",NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Charge","EQUAL","Other"
"4764","CS2_197",4,4,4,"Ogre Magi","COMMON","CORE","MINION",TRUE,"<b>Spell Damage +1</b>",NA,1,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,"EQUAL","Other"
"4765","OG_034",3,5,3,"Silithid Swarmer","RARE","OG","MINION",TRUE,"Can only attack if your hero attacked this turn.","BEAST",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"ATK<HP","Other"
"4766","AT_086",4,3,3,"Saboteur","RARE","TGT","MINION",TRUE,"<b>Battlecry:</b> Your opponent's Hero Power costs (5) more next turn.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Cost_Manip",NA,"ATK>HP","Other"
"4767","EX1_581",NA,NA,2,"Sap","FREE","CORE","SPELL",TRUE,"Return an enemy minion to your opponent's hand.",NA,NA,NA,NA,"ROGUE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,NA,"Other"
"4768","CS2_150",4,2,5,"Stormpike Commando","COMMON","CORE","MINION",TRUE,"<b>Battlecry:</b> Deal 2 damage.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry","Deal",NA,"ATK>HP","Other"
"4769","EX1_006",0,3,3,"Alarm-o-Bot","RARE","EXPERT1","MINION",TRUE,"[x]At the start of your turn,
swap this minion with a
   random one in your hand.","MECHANICAL",NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Multi_Trigger",NA,NA,"ATK<HP","Other"
"4770","OG_248",1,5,3,"Am'gam Rager","COMMON","OG","MINION",TRUE,NA,NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"ATK<HP",NA
"4771","AT_123",6,6,7,"Chillmaw","LEGENDARY","TGT","MINION",TRUE,"[x]<b>Taunt</b>
<b>Deathrattle:</b> If you're holding
a Dragon, deal 3 damage
to all minions.","DRAGON",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Deathrattle","Deal","Taunt","EQUAL","Other"
"4772","KAR_073",NA,NA,2,"Maelstrom Portal","RARE","KARA","SPELL",TRUE,"Deal $1 damage to all enemy minions. Summon a random
1-Cost minion.",NA,NA,NA,NA,"SHAMAN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,NA,"Other"
"4773","CS2_092",NA,NA,4,"Blessing of Kings","COMMON","CORE","SPELL",TRUE,"Give a minion +4/+4. <i>(+4 Attack/+4 Health)</i>",NA,NA,NA,NA,"PALADIN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Give",NA,NA,"Other"
"4774","CFM_338",3,2,2,"Trogg Beastrager","RARE","GADGZ","MINION",TRUE,"<b>Battlecry:</b> Give a random Beast in your hand +1/+1.",NA,NA,NA,NA,"HUNTER","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Give",NA,"ATK>HP","Other"
"4775","EX1_334",NA,NA,4,"Shadow Madness","RARE","EXPERT1","SPELL",TRUE,"Gain control of an enemy minion with 3 or less Attack until end of turn.",NA,NA,NA,NA,"PRIEST","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Gain",NA,NA,"Other"
"4776","AT_018",5,4,7,"Confessor Paletress","LEGENDARY","TGT","MINION",TRUE,"<b>Inspire:</b> Summon a random <b>Legendary</b> minion.",NA,NA,NA,NA,"PRIEST","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Other_Multi_Trigger","Summon",NA,"ATK>HP","Other"
"4777","EX1_089",4,4,3,"Arcane Golem","RARE","EXPERT1","MINION",TRUE,"<b>Battlecry:</b> Give your opponent a Mana Crystal.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry","Give",NA,"EQUAL","Other"
"4778","AT_056",NA,NA,3,"Powershot","RARE","TGT","SPELL",TRUE,"Deal $2 damage to a minion and the minions next to it.",NA,NA,NA,NA,"HUNTER","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,"Deal",NA,NA,"Other"
"4779","OG_254",2,4,4,"Eater of Secrets","RARE","OG","MINION",TRUE,"<b>Battlecry:</b> Destroy all enemy <b>Secrets</b>. Gain +1/+1 for each.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Gain & Destroy",NA,"ATK<HP","Other"
"4780","EX1_537",NA,NA,5,"Explosive Shot","RARE","EXPERT1","SPELL",TRUE,"Deal $5 damage to a minion and $2 damage to adjacent ones.",NA,NA,NA,NA,"HUNTER","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Deal",NA,NA,"Other"
"4781","EX1_608",3,2,2,"Sorcerer's Apprentice","COMMON","EXPERT1","MINION",TRUE,"Your spells cost (1) less.",NA,NA,NA,NA,"MAGE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Cost_Manip",NA,"ATK>HP","Other"
"4782","BRM_007",NA,NA,2,"Gang Up","COMMON","BRM","SPELL",TRUE,"Choose a minion. Shuffle 3 copies of it into your deck.",NA,NA,NA,NA,"ROGUE","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,"Add",NA,NA,"Other"
"4783","BRM_033",2,4,3,"Blackwing Technician","COMMON","BRM","MINION",TRUE,"<b>Battlecry:</b> If you're holding a Dragon, gain +1/+1.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Gain",NA,"ATK<HP","Other"
"4784","EX1_534",6,5,6,"Savannah Highmane","RARE","EXPERT1","MINION",TRUE,"<b>Deathrattle:</b> Summon two 2/2 Hyenas.","BEAST",NA,NA,NA,"HUNTER","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Deathrattle","Summon",NA,"ATK>HP","Other"
"4785","OG_317",12,12,10,"Deathwing, Dragonlord","LEGENDARY","OG","MINION",TRUE,"<b>Deathrattle:</b> Put all Dragons from your hand into the battlefield.","DRAGON",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Deathrattle",NA,NA,"EQUAL","Other"
"4786","EX1_238",NA,NA,1,"Lightning Bolt","COMMON","EXPERT1","SPELL",TRUE,"Deal $3 damage. <b>Overload:</b> (1)",NA,NA,NA,1,"SHAMAN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Deal",NA,NA,"Other"
"4787","CFM_652",4,5,5,"Second-Rate Bruiser","RARE","GADGZ","MINION",TRUE,"[x]<b>Taunt</b>
Costs (2) less if your
opponent has at least
three minions.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,"Taunt","ATK<HP","Other"
"4788","EX1_166",2,2,4,"Keeper of the Grove","RARE","EXPERT1","MINION",TRUE,"<b>Choose One -</b> Deal 2 damage; or <b>Silence</b> a minion.",NA,NA,NA,NA,"DRUID","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Silence","EQUAL","Other"
"4789","EX1_010",2,1,1,"Worgen Infiltrator","COMMON","EXPERT1","MINION",TRUE,"<b>Stealth</b>",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Stealth","ATK>HP","Other"
"4790","KAR_114",3,4,4,"Barnes","LEGENDARY","KARA","MINION",TRUE,"<b>Battlecry:</b> Summon a 1/1 copy of a random minion in your deck.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Summon",NA,"ATK<HP","Other"
"4791","CS2_059",0,1,1,"Blood Imp","COMMON","EXPERT1","MINION",TRUE,"[x]  <b>Stealth</b>. At the end of your  
turn, give another random
 friendly minion +1 Health.","DEMON",NA,NA,NA,"WARLOCK","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Multi_Trigger","Give","Stealth","ATK<HP","Other"
"4792","EX1_133",2,NA,3,"Perdition's Blade","RARE","EXPERT1","WEAPON",TRUE,"<b>Battlecry:</b> Deal 1 damage. <b>Combo:</b> Deal 2 instead.",NA,NA,2,NA,"ROGUE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry & Once_Trigger","Deal",NA,NA,"Other"
"4793","OG_221",2,1,1,"Selfless Hero","RARE","OG","MINION",TRUE,"<b>Deathrattle:</b> Give a random friendly minion <b>Divine Shield</b>.",NA,NA,NA,NA,"PALADIN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Deathrattle","Give",NA,"ATK>HP","Other"
"4794","OG_026",3,2,2,"Eternal Sentinel","EPIC","OG","MINION",TRUE,"<b>Battlecry:</b> Unlock your <b>Overloaded</b> Mana Crystals.",NA,NA,NA,NA,"SHAMAN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry",NA,NA,"ATK>HP","Other"
"4795","CS1_042",1,2,1,"Goldshire Footman","COMMON","CORE","MINION",TRUE,"<b>Taunt</b>",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Taunt","ATK<HP","Other"
"4796","NEW1_027",3,3,3,"Southsea Captain","EPIC","EXPERT1","MINION",TRUE,"Your other Pirates have +1/+1.","PIRATE",NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,"EQUAL","Other"
"4797","KAR_096",5,6,5,"Prince Malchezaar","LEGENDARY","KARA","MINION",TRUE,"[x]When the game starts,
add 5 extra <b>Legendary</b>
minions to your deck.","DEMON",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","One_or_More_Trigger","Add",NA,"ATK<HP","Other"
"4798","tt_010",NA,NA,3,"Spellbender","EPIC","EXPERT1","SPELL",TRUE,"<b>Secret:</b> When an enemy casts a spell on a minion, summon a 1/3 as the new target.",NA,NA,NA,NA,"MAGE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","One_or_More_Trigger","Summon",NA,NA,"Other"
"4799","CFM_095",1,1,1,"Weasel Tunneler","EPIC","GADGZ","MINION",TRUE,"<b>Deathrattle:</b> Shuffle this minion into your opponent's deck.","BEAST",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Deathrattle","Add",NA,"EQUAL","Other"
"4800","EX1_622",NA,NA,3,"Shadow Word: Death","COMMON","CORE","SPELL",TRUE,"Destroy a minion with 5 or more Attack.",NA,NA,NA,NA,"PRIEST","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Destroy",NA,NA,"Other"
"4801","CFM_067",2,6,4,"Hozen Healer","COMMON","GADGZ","MINION",TRUE,"<b>Battlecry</b>: Restore a minion to full Health.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Restore",NA,"ATK<HP","Other"
"4802","EX1_561",8,8,9,"Alexstrasza","LEGENDARY","EXPERT1","MINION",TRUE,"<b>Battlecry:</b> Set a hero's remaining Health to 15.","DRAGON",NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry",NA,NA,"EQUAL","Other"
"4803","LOE_053",4,6,5,"Djinni of Zephyrs","EPIC","LOE","MINION",TRUE,"After you cast a spell on another friendly minion, cast a copy of it on this one.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","One_or_More_Trigger",NA,NA,"ATK<HP","Other"
"4804","NEW1_010",3,5,8,"Al'Akir the Windlord","LEGENDARY","EXPERT1","MINION",TRUE,"<b>Windfury, Charge, Divine Shield, Taunt</b>",NA,NA,NA,NA,"SHAMAN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Taunt & Charge & Divine_Shield & Windfury","ATK<HP","Other"
"4805","EX1_044",2,2,3,"Questing Adventurer","RARE","EXPERT1","MINION",TRUE,"Whenever you play a card, gain +1/+1.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Multi_Trigger","Gain",NA,"EQUAL","Other"
"4806","LOE_006",1,2,2,"Museum Curator","COMMON","LOE","MINION",TRUE,"<b>Battlecry: Discover</b> a <b>Deathrattle</b> card.",NA,NA,NA,NA,"PRIEST","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Add",NA,"ATK<HP","Other"
"4807","AT_120",8,8,10,"Frost Giant","EPIC","TGT","MINION",TRUE,"Costs (1) less for each time you used your Hero Power this game.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"EQUAL","Other"
"4808","LOE_047",3,3,4,"Tomb Spider","COMMON","LOE","MINION",TRUE,"<b>Battlecry: Discover</b> a Beast.","BEAST",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Add",NA,"EQUAL","Other"
"4809","AT_045",5,5,9,"Aviana","LEGENDARY","TGT","MINION",TRUE,"Your minions cost (1).",NA,NA,NA,NA,"DRUID","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,"Cost_Manip",NA,"EQUAL","Other"
"4810","CFM_616",NA,NA,3,"Pilfered Power","EPIC","GADGZ","SPELL",TRUE,"Gain an empty Mana Crystal for each friendly minion.",NA,NA,NA,NA,"DRUID","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Gain",NA,NA,"Other"
"4811","EX1_259",NA,NA,3,"Lightning Storm","RARE","EXPERT1","SPELL",TRUE,"Deal $2-$3 damage to all enemy minions. <b>Overload:</b> (2)",NA,NA,NA,2,"SHAMAN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Deal",NA,NA,"Other"
"4812","BRM_008",4,3,5,"Dark Iron Skulker","RARE","BRM","MINION",TRUE,"<b>Battlecry:</b> Deal 2 damage to all undamaged enemy minions.",NA,NA,NA,NA,"ROGUE","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Deal",NA,"ATK>HP","Other"
"4813","OG_308",8,8,8,"Giant Sand Worm","EPIC","OG","MINION",TRUE,"Whenever this attacks and kills a minion, it may attack again.","BEAST",NA,NA,NA,"HUNTER","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Multi_Trigger",NA,NA,"EQUAL","Other"
"4814","AT_106",4,3,3,"Light's Champion","RARE","TGT","MINION",TRUE,"<b>Battlecry:</b> <b>Silence</b> a Demon.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry",NA,"Silence","ATK>HP","Other"
"4815","AT_029",2,1,1,"Buccaneer","COMMON","TGT","MINION",TRUE,"Whenever you equip a weapon, give it +1 Attack.","PIRATE",NA,NA,NA,"ROGUE","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Multi_Trigger","Give",NA,"ATK>HP","Other"
"4816","AT_030",3,2,2,"Undercity Valiant","COMMON","TGT","MINION",TRUE,"<b>Combo:</b> Deal 1 damage.",NA,NA,NA,NA,"ROGUE","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Once_Trigger","Deal",NA,"ATK>HP","Other"
"4817","CFM_648",1,1,6,"Big-Time Racketeer","COMMON","GADGZ","MINION",TRUE,"<b>Battlecry:</b> Summon a 6/6 Ogre.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Summon",NA,"EQUAL","Other"
"4818","KAR_712",4,3,3,"Violet Illusionist","COMMON","KARA","MINION",TRUE,"During your turn, your hero is <b>Immune</b>.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"ATK>HP","Other"
"4819","EX1_295",NA,NA,3,"Ice Block","EPIC","EXPERT1","SPELL",TRUE,"<b>Secret:</b> When your hero takes fatal damage, prevent it and become <b>Immune</b> this turn.",NA,NA,NA,NA,"MAGE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","One_or_More_Trigger",NA,NA,NA,"Other"
"4820","EX1_384",NA,NA,6,"Avenging Wrath","EPIC","EXPERT1","SPELL",TRUE,"Deal $8 damage randomly split among all enemies.",NA,NA,NA,NA,"PALADIN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Deal",NA,NA,"Other"
"4821","CS2_022",NA,NA,4,"Polymorph","FREE","CORE","SPELL",TRUE,"Transform a minion
into a 1/1 Sheep.",NA,NA,NA,NA,"MAGE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,NA,"Other"
"4822","EX1_134",3,3,3,"SI:7 Agent","RARE","EXPERT1","MINION",TRUE,"<b>Combo:</b> Deal 2 damage.",NA,NA,NA,NA,"ROGUE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Once_Trigger","Deal",NA,"EQUAL","Other"
"4823","KAR_057",4,4,6,"Ivory Knight","RARE","KARA","MINION",TRUE,"[x]<b>Battlecry:</b> <b>Discover</b> a spell.
Restore Health to your hero
equal to its Cost.",NA,NA,NA,NA,"PALADIN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Restore & Add",NA,"EQUAL","Other"
"4824","AT_072",7,7,10,"Varian Wrynn","LEGENDARY","TGT","MINION",TRUE,"<b>Battlecry:</b> Draw 3 cards.
Put any minions you drew directly into the battlefield.",NA,NA,NA,NA,"WARRIOR","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Draw",NA,"EQUAL","Other"
"4825","EX1_011",2,1,1,"Voodoo Doctor","FREE","CORE","MINION",TRUE,"<b>Battlecry:</b> Restore 2 Health.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry","Restore",NA,"ATK>HP","Other"
"4826","EX1_021",2,3,3,"Thrallmar Farseer","COMMON","EXPERT1","MINION",TRUE,"<b>Windfury</b>",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Windfury","ATK<HP","Other"
"4827","EX1_586",8,8,10,"Sea Giant","EPIC","EXPERT1","MINION",TRUE,"Costs (1) less for each other minion on the battlefield.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,"EQUAL","Other"
